Player,Rk,G,Date,Age,Tm,Column1,OPP,2,GS,MP,FG,FGAVG,FGA,FGAAVG,FG%,FG%AVG,3P,3PAVG,3PA,3PAAVG,3P%,3P%AVG,FT,FTAVG,FTA,FTAAVG,FT%,FT%AVG,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,Bucket
DeRozan,4,4,10/30/2023,34-084,CHI,@,IND,W (+7),1,34:42,6,9,19,17.5,0.316,0.519,0,0.5,1,2,0,0.1665,8,8,8,10.5,1,0.7855,1,2,3,4,0,1,0,2,20,13.1,+15,4.00
DeRozan,5,5,11/1/2023,34-086,CHI,@,DAL,L (-9),1,32:48,5,6.5,13,16,0.385,0.427,0,0,1,1,0,0,6,7,6,7.5,1,0.9285,1,2,3,7,1,0,2,3,16,12.9,-17,4.00
DeRozan,6,6,11/3/2023,34-088,CHI,,BRK,L (-2),1,33:28,9,5.5,20,16,0.45,0.3505,2,0,4,1,0.5,0,4,7,4,7,1,1,1,0,1,4,0,0,0,0,24,17.1,-16,5.00
DeRozan,7,7,11/4/2023,34-089,CHI,@,DEN,L (-22),1,33:46,7,7,16,16.5,0.438,0.4175,0,1,1,2.5,0,0.25,3,5,4,5,0.75,1,0,3,3,6,0,0,0,4,17,11.7,-18,4.00
DeRozan,8,8,11/6/2023,34-091,CHI,,UTA,W (+17),1,29:50,8,8,13,18,0.615,0.444,1,1,1,2.5,1,0.25,4,3.5,5,4,0.8,0.875,3,2,5,4,4,0,1,3,21,22.0,+2,5.00
DeRozan,9,9,11/8/2023,34-093,CHI,,PHO,L (-1),1,39:54,6,7.5,20,14.5,0.3,0.5265,1,0.5,4,1,0.25,0.5,9,3.5,11,4.5,0.818,0.775,0,2,2,7,1,2,2,2,22,14.7,-3,5.00
DeRozan,10,10,11/12/2023,34-097,CHI,,DET,W (+11),1,36:53,11,7,19,16.5,0.579,0.4575,2,1,3,2.5,0.667,0.625,5,6.5,5,8,1,0.809,1,0,1,1,0,4,0,1,29,23.9,+12,6.00
DeRozan,11,11,11/13/2023,34-098,CHI,@,MIL,L (-9),1,36:58,3,8.5,14,19.5,0.214,0.4395,0,1.5,3,3.5,0,0.4585,5,7,5,8,1,0.909,2,2,4,7,0,1,1,3,11,7.8,-2,3.00
DeRozan,13,12,11/17/2023,34-102,CHI,,ORL,L (-6),1,36:02,10,7,20,16.5,0.5,0.3965,1,1,1,3,1,0.3335,2,5,4,5,0.5,1,0,4,4,3,1,0,3,1,23,13.1,-6,5.00
DeRozan,14,13,11/18/2023,34-103,CHI,,MIA,W (+5),1,39:39,6,6.5,12,17,0.5,0.357,2,0.5,4,2,0.5,0.5,9,3.5,13,4.5,0.692,0.75,1,3,4,4,1,0,3,1,23,17.4,-11,5.00
DeRozan,15,14,11/20/2023,34-105,CHI,,MIA,L (-18),1,34:17,6,8,10,16,0.6,0.5,2,1.5,4,2.5,0.5,0.75,1,5.5,1,8.5,1,0.596,0,4,4,5,0,1,0,1,15,15.4,-15,3.00
DeRozan,16,15,11/22/2023,34-107,CHI,@,OKC,L (-14),1,36:30,6,6,17,11,0.353,0.55,0,2,2,4,0,0.5,13,5,13,7,1,0.846,1,1,2,6,2,1,1,3,25,21.2,-16,5.00
DeRozan,17,16,11/24/2023,34-109,CHI,@,TOR,L (-13),1,38:39,7,6,16,13.5,0.438,0.4765,0,1,1,3,0,0.25,5,7,9,7,0.556,1,0,3,3,4,1,1,2,3,19,11.2,-31,4.00
DeRozan,18,17,11/26/2023,34-111,CHI,@,BRK,L (-9),1,37:49,11,6.5,22,16.5,0.5,0.3955,2,0,4,1.5,0.5,0,3,9,5,11,0.6,0.778,2,4,6,6,1,0,1,2,27,21.2,+5,6.00
DeRozan,19,18,11/28/2023,34-113,CHI,@,BOS,L (-27),1,25:41,7,9,14,19,0.5,0.469,1,1,3,2.5,0.333,0.25,4,4,4,7,1,0.578,0,2,2,6,0,0,2,2,19,14.0,-20,4.00
DeRozan,21,19,12/2/2023,34-117,CHI,,NOP,W (+6),1,39:59,10,9,18,18,0.556,0.5,2,1.5,4,3.5,0.5,0.4165,2,3.5,2,4.5,1,0.8,0,5,5,10,0,0,2,3,24,20.7,+2,5.00
DeRozan,22,20,12/6/2023,34-121,CHI,,CHO,W (+11),1,36:43,8,8.5,20,16,0.4,0.528,1,1.5,3,3.5,0.333,0.4165,12,3,14,3,0.857,1,0,6,6,3,0,1,2,1,29,19.6,+17,6.00
DeRozan,23,21,12/8/2023,34-123,CHI,@,SAS,W (+9),1,38:38,7,9,24,19,0.292,0.478,0,1.5,2,3.5,0,0.4165,6,7,10,8,0.6,0.9285,1,5,6,10,3,0,2,2,20,13.8,+13,4.00
DeRozan,24,22,12/11/2023,34-126,CHI,@,MIL,L (-4),1,41:48,14,7.5,30,22,0.467,0.346,3,0.5,6,2.5,0.5,0.1665,10,9,12,12,0.833,0.7285,0,2,2,11,0,0,2,5,41,29.1,+6,9.00
DeRozan,25,23,12/12/2023,34-127,CHI,,DEN,L (-8),1,36:54,3,10.5,13,27,0.231,0.3795,1,1.5,4,4,0.25,0.25,7,8,7,11,1,0.7165,0,4,4,5,1,2,0,5,14,11.2,-7,3.00
DeRozan,26,24,12/14/2023,34-129,CHI,@,MIA,W (+8),1,40:41,6,8.5,14,21.5,0.429,0.349,1,2,3,5,0.333,0.375,10,8.5,11,9.5,0.909,0.9165,2,3,5,4,0,0,3,2,23,16.5,+14,5.00
DeRozan,27,25,12/16/2023,34-131,CHI,@,MIA,L (-2),1,41:57,9,4.5,13,13.5,0.692,0.33,1,1,2,3.5,0.5,0.2915,8,8.5,9,9,0.889,0.9545,1,2,3,5,2,3,3,1,27,26.6,+5,6.00
DeRozan,28,26,12/18/2023,34-133,CHI,@,PHI,W (+4),1,36:50,5,7.5,15,13.5,0.333,0.5605,0,1,0,2.5,0,0.4165,5,9,6,10,0.833,0.899,0,4,4,5,4,1,2,1,15,13.1,-5,3.00
DeRozan,29,27,12/20/2023,34-135,CHI,,LAL,W (+16),1,35:53,12,7,16,14,0.75,0.5125,0,0.5,2,1,0,0.25,3,6.5,3,7.5,1,0.861,0,7,7,9,1,1,3,3,27,26.5,+17,6.00
DeRozan,30,28,12/21/2023,34-136,CHI,,SAS,W (+19),1,35:55,9,8.5,15,15.5,0.6,0.5415,1,0,3,1,0.333,0,2,4,2,4.5,1,0.9165,0,4,4,5,0,1,0,1,21,19.1,+10,5.00
DeRozan,31,29,12/23/2023,34-138,CHI,,CLE,L (-14),1,40:08,6,10.5,14,15.5,0.429,0.675,1,0.5,3,2.5,0.333,0.1665,8,2.5,9,2.5,0.889,1,0,5,5,8,3,0,2,4,21,19.7,-8,5.00
DeRozan,32,30,12/26/2023,34-141,CHI,,ATL,W (+5),1,40:18,8,7.5,17,14.5,0.471,0.5145,2,1,3,3,0.667,0.333,7,5,7,5.5,1,0.9445,0,2,2,6,1,0,1,3,25,19.9,+8,5.00
DeRozan,33,31,12/28/2023,34-143,CHI,,IND,L (-16),1,37:25,7,7,19,15.5,0.368,0.45,0,1.5,3,3,0,0.5,7,7.5,8,8,0.875,0.9445,0,5,5,5,2,0,1,1,21,15.7,-18,5.00
DeRozan,34,32,12/30/2023,34-145,CHI,,PHI,W (+13),1,37:11,9,7.5,17,18,0.529,0.4195,0,1,2,3,0,0.3335,6,7,7,7.5,0.857,0.9375,0,6,6,5,0,0,2,0,24,18.6,+19,5.00
DeRozan,35,33,1/2/2024,34-148,CHI,@,PHI,L (-13),1,30:25,5,8,10,18,0.5,0.4485,0,0,3,2.5,0,0,6,6.5,7,7.5,0.857,0.866,0,4,4,3,0,0,1,4,16,11.3,-24,4.00
DeRozan,36,34,1/3/2024,34-149,CHI,@,NYK,L (-16),1,38:30,10,7,13,13.5,0.769,0.5145,3,0,4,2.5,0.75,0,5,6,5,7,1,0.857,0,3,3,4,1,1,0,1,28,27.9,-25,6.00
DeRozan,37,35,1/5/2024,34-151,CHI,,CHO,W (+13),1,37:31,6,7.5,10,11.5,0.6,0.6345,0,1.5,2,3.5,0,0.375,5,5.5,5,6,1,0.9285,0,1,1,6,3,0,3,4,17,15.3,+18,4.00
DeRozan,38,36,1/8/2024,34-154,CHI,@,CHO,W (+7),1,43:49,7,8,16,11.5,0.438,0.6845,1,1.5,3,3,0.333,0.375,3,5,4,5,0.75,1,0,7,7,7,3,1,3,0,18,16.9,+14,4.00
DeRozan,39,37,1/10/2024,34-156,CHI,,HOU,W (+5),1,42:31,5,6.5,19,13,0.263,0.519,3,0.5,6,2.5,0.5,0.1665,6,4,6,4.5,1,0.875,0,4,4,4,0,0,1,2,19,9.9,-9,4.00
DeRozan,40,38,1/12/2024,34-158,CHI,,GSW,L (-9),1,40:59,15,6,21,17.5,0.714,0.3505,2,2,5,4.5,0.4,0.4165,7,4.5,8,5,0.875,0.875,1,6,7,5,0,0,1,5,39,32.9,+4,8.00
DeRozan,41,39,1/13/2024,34-159,CHI,@,SAS,W (+6),1,34:25,8,10,19,20,0.421,0.4885,2,2.5,5,5.5,0.4,0.45,2,6.5,2,7,1,0.9375,0,4,4,4,0,0,0,1,20,13.5,+6,4.00
DeRozan,42,40,1/15/2024,34-161,CHI,@,CLE,L (-18),1,38:07,3,11.5,8,20,0.375,0.5675,0,2,1,5,0,0.4,0,4.5,0,5,0,0.9375,0,6,6,3,2,1,2,3,6,5.0,-17,2.00
DeRozan,43,41,1/18/2024,34-164,CHI,@,TOR,W (+6),1,38:03,9,5.5,20,13.5,0.45,0.398,0,1,4,3,0,0.2,6,1,7,1,0.857,0.5,1,6,7,6,1,0,2,2,24,18.1,+6,5.00
DeRozan,44,42,1/20/2024,34-166,CHI,,MEM,W (+29),1,36:36,7,6,20,14,0.35,0.4125,1,0,4,2.5,0.25,0,3,3,4,3.5,0.75,0.4285,1,3,4,8,1,1,1,0,18,14.3,+23,4.00
DeRozan,45,43,1/22/2024,34-168,CHI,@,PHO,L (-2),1,39:50,8,8,17,20,0.471,0.4,1,0.5,3,4,0.333,0.125,4,4.5,6,5.5,0.667,0.8035,1,4,5,3,1,0,2,3,21,13.3,-10,5.00
DeRozan,46,44,1/25/2024,34-171,CHI,@,LAL,L (-9),1,40:43,10,7.5,14,18.5,0.714,0.4105,1,1,1,3.5,1,0.2915,11,3.5,12,5,0.917,0.7085,0,2,2,10,2,0,3,2,32,31.6,-7,7.00
DeRozan,47,45,1/28/2024,34-174,CHI,@,POR,W (+8),1,40:11,8,9,14,15.5,0.571,0.5925,1,1,2,2,0.5,0.6665,3,7.5,3,9,1,0.792,0,7,7,6,1,0,0,2,20,19.9,+11,4.00
DeRozan,48,46,1/30/2024,34-176,CHI,,TOR,L (-11),1,41:33,8,9,17,14,0.471,0.6425,0,1,5,1.5,0,0.75,9,7,12,7.5,0.75,0.9585,1,1,2,5,3,4,5,1,25,20.0,-14,5.00
DeRozan,49,47,1/31/2024,34-177,CHI,@,CHO,W (+7),1,37:31,4,8,10,15.5,0.4,0.521,1,0.5,2,3.5,0.5,0.25,6,6,8,7.5,0.75,0.875,0,4,4,3,0,1,2,2,15,10.0,+3,3.00
DeRozan,50,48,2/3/2024,34-180,CHI,,SAC,L (-8),1,38:37,5,6,14,13.5,0.357,0.4355,0,0.5,2,3.5,0,0.25,14,7.5,15,10,0.933,0.75,1,6,7,6,4,0,3,2,24,22.7,+4,5.00
DeRozan,51,49,2/6/2024,34-183,CHI,,MIN,W (+6),1,42:37,8,4.5,19,12,0.421,0.3785,0,0.5,1,2,0,0.25,17,10,18,11.5,0.944,0.8415,2,1,3,5,4,0,1,2,33,29.9,+12,7.00
DeRozan,52,50,2/8/2024,34-185,CHI,@,MEM,W (+8),1,37:32,11,6.5,17,16.5,0.647,0.389,3,0,3,1.5,1,0,5,15.5,5,16.5,1,0.9385,1,7,8,1,0,0,2,3,30,22.8,+2,6.00
DeRozan,53,51,2/10/2024,34-187,CHI,@,ORL,L (-6),1,44:10,11,9.5,24,18,0.458,0.534,1,1.5,4,2,0.25,0.5,5,11,6,11.5,0.833,0.972,1,3,4,4,0,0,1,3,28,17.4,-2,6.00
DeRozan,54,52,2/12/2024,34-189,CHI,@,ATL,W (+10),1,38:25,10,11,17,20.5,0.588,0.5525,0,2,2,3.5,0,0.625,9,5,11,5.5,0.818,0.9165,0,3,3,5,0,0,1,1,29,23.3,+13,6.00
DeRozan,55,53,2/14/2024,34-191,CHI,@,CLE,L (-3),1,40:30,9,10.5,16,20.5,0.563,0.523,0,0.5,1,3,0,0.125,6,7,7,8.5,0.857,0.8255,0,2,2,6,0,0,0,4,24,19.2,-1,5.00
DeRozan,56,54,2/22/2024,34-199,CHI,,BOS,L (-17),1,35:40,7,9.5,17,16.5,0.412,0.5755,1,0,3,1.5,0.333,0,4,7.5,4,9,1,0.8375,1,3,4,5,1,0,2,2,19,13.2,-5,4.00
DeRozan,57,55,2/25/2024,34-202,CHI,@,NOP,W (+8),1,40:03,6,8,13,16.5,0.462,0.4875,2,0.5,4,2,0.5,0.1665,10,5,12,5.5,0.833,0.9285,1,5,6,7,0,0,2,1,24,21.2,+4,5.00
DeRozan,58,56,2/27/2024,34-204,CHI,,DET,L (-10),1,39:44,9,6.5,16,15,0.563,0.437,0,1.5,2,3.5,0,0.4165,7,7,7,8,1,0.9165,0,3,3,4,1,0,0,2,25,21.3,-7,5.00
DeRozan,59,57,2/28/2024,34-205,CHI,,CLE,W (+9),1,48:35,8,7.5,26,14.5,0.308,0.5125,2,1,5,3,0.4,0.25,17,8.5,19,9.5,0.895,0.9165,2,8,10,5,0,1,0,4,35,25.6,+5,7.00
DeRozan,60,58,3/1/2024,34-207,CHI,,MIL,L (-16),1,32:44,5,8.5,13,21,0.385,0.4355,0,1,0,3.5,0,0.2,2,12,2,13,1,0.9475,1,3,4,9,0,1,0,3,12,12.3,-12,3.00
DeRozan,61,59,3/4/2024,34-210,CHI,@,SAC,W (+4),1,37:49,10,6.5,12,19.5,0.833,0.3465,2,1,3,2.5,0.667,0.2,11,9.5,12,10.5,0.917,0.9475,0,0,0,4,2,0,2,1,33,30.6,-3,7.00
DeRozan,62,60,3/6/2024,34-212,CHI,@,UTA,W (+2),1,38:21,10,7.5,21,12.5,0.476,0.609,2,1,5,1.5,0.4,0.3335,7,6.5,7,7,1,0.9585,0,6,6,7,1,0,2,1,29,23.6,+5,6.00
DeRozan,63,61,3/7/2024,34-213,CHI,@,GSW,W (+3),1,39:14,10,10,17,16.5,0.588,0.6545,3,2,6,4,0.5,0.5335,10,9,11,9.5,0.909,0.9585,0,8,8,4,0,1,1,2,33,28.8,+4,7.00
DeRozan,64,62,3/9/2024,34-215,CHI,@,LAC,L (-10),1,42:09,8,10,19,19,0.421,0.532,0,2.5,3,5.5,0,0.45,8,8.5,9,9,0.889,0.9545,1,7,8,10,0,0,2,2,24,20.5,-10,5.00
DeRozan,65,63,3/11/2024,34-217,CHI,,DAL,L (-35),1,22:05,4,9,9,18,0.444,0.5045,0,1.5,1,4.5,0,0.25,5,9,6,10,0.833,0.899,0,2,2,2,0,0,1,1,13,8.5,-12,3.00
DeRozan,66,64,3/13/2024,34-219,CHI,@,IND,W (+3),1,44:08,15,6,24,14,0.625,0.4325,1,0,6,2,0.167,0,15,6.5,17,7.5,0.882,0.861,0,9,9,3,2,1,2,1,46,39.5,+18,10.00
DeRozan,67,65,3/14/2024,34-220,CHI,,LAC,L (-15),1,35:42,6,9.5,16,16.5,0.375,0.5345,2,0.5,5,3.5,0.4,0.0835,7,10,8,11.5,0.875,0.8575,1,4,5,4,0,0,5,2,21,10.7,-13,5.00
DeRozan,68,66,3/16/2024,34-222,CHI,,WAS,W (+29),1,34:53,3,10.5,7,20,0.429,0.5,0,1.5,1,5.5,0,0.2835,7,11,11,12.5,0.636,0.8785,0,4,4,6,2,2,1,3,13,14.3,+16,3.00
DeRozan,69,67,3/18/2024,34-224,CHI,,POR,W (+3),1,40:05,10,4.5,17,11.5,0.588,0.402,1,1,2,3,0.5,0.2,7,7,7,9.5,1,0.7555,2,3,5,6,0,1,2,0,28,25.3,+12,6.00
DeRozan,70,68,3/21/2024,34-227,CHI,@,HOU,L (-10),1,23:37,4,6.5,15,12,0.267,0.5085,0,0.5,1,1.5,0,0.25,8,7,9,9,0.889,0.818,0,2,2,2,2,0,0,1,16,10.3,-14,4.00
Markkanen,1,1,10/25/2023,26-156,UTA,,SAC,L (-16),1,31:36,6,,15,,0.4,,2,,6,,0.333,,5,,6,,0.833,,2,8,10,1,2,0,1,1,19,15.6,-7,4.00
Markkanen,2,2,10/27/2023,26-158,UTA,,LAC,W (+2),1,34:57,12,,23,,0.522,,5,,13,,0.385,,6,,6,,1,,5,7,12,3,0,0,3,2,35,27.6,+11,7.00
Markkanen,3,3,10/28/2023,26-159,UTA,@,PHO,L (-22),1,28:06,7,9,13,19,0.538,0.461,5,3.5,7,9.5,0.714,0.359,0,5.5,0,6,0,0.9165,0,3,3,0,1,2,1,1,19,14.6,-21,4.00
Markkanen,4,4,10/30/2023,26-161,UTA,@,DEN,L (-8),1,37:42,10,9.5,24,18,0.417,0.53,5,5,13,10,0.385,0.5495,2,3,2,3,1,0.5,5,9,14,5,0,1,2,2,27,21.8,+3,6.00
Markkanen,5,5,11/1/2023,26-163,UTA,,MEM,W (+24),1,27:35,6,8.5,11,18.5,0.545,0.4775,4,5,6,10,0.667,0.5495,3,1,3,1,1,0.5,1,10,11,1,1,0,0,5,19,17.1,+10,4.00
Markkanen,6,6,11/2/2023,26-164,UTA,,ORL,L (-2),1,33:09,9,8,17,17.5,0.529,0.481,4,4.5,10,9.5,0.4,0.526,0,2.5,2,2.5,0,1,1,6,7,1,2,0,3,4,22,13.5,+2,5.00
Markkanen,7,7,11/4/2023,26-166,UTA,@,MIN,L (-28),1,34:43,7,7.5,20,14,0.35,0.537,4,4,11,8,0.364,0.5335,4,1.5,5,2.5,0.8,0.5,4,4,8,1,0,1,2,4,22,12.2,-16,5.00
Markkanen,8,8,11/6/2023,26-168,UTA,@,CHI,L (-17),1,34:26,8,8,15,18.5,0.533,0.4395,5,4,12,10.5,0.417,0.382,8,2,8,3.5,1,0.4,1,4,5,3,0,1,1,2,29,24.6,-12,6.00
Markkanen,9,9,11/8/2023,26-170,UTA,@,IND,L (-16),1,35:18,8,7.5,16,17.5,0.5,0.4415,3,4.5,5,11.5,0.6,0.3905,5,6,6,6.5,0.833,0.9,5,4,9,0,1,1,1,1,24,20.6,-12,5.00
Markkanen,10,10,11/10/2023,26-172,UTA,@,MEM,W (+6),1,37:18,8,8,13,15.5,0.615,0.5165,4,4,9,8.5,0.444,0.5085,6,6.5,6,7,1,0.9165,0,7,7,1,2,2,3,3,26,22.1,-1,6.00
Markkanen,11,11,11/14/2023,26-176,UTA,,POR,W (+16),1,31:06,8,8,18,14.5,0.444,0.5575,2,3.5,9,7,0.222,0.522,3,5.5,4,6,0.75,0.9165,1,8,9,0,1,1,0,1,21,15.6,+9,5.00
Markkanen,12,12,11/17/2023,26-179,UTA,,PHO,L (-3),1,40:03,5,8,12,15.5,0.417,0.5295,1,3,4,9,0.25,0.333,10,4.5,12,5,0.833,0.875,0,2,2,0,1,2,0,1,21,16.4,+1,5.00
Markkanen,13,13,11/19/2023,26-181,UTA,,PHO,L (-3),1,49:41,15,6.5,27,15,0.556,0.4305,2,1.5,10,6.5,0.2,0.236,6,6.5,9,8,0.667,0.7915,7,10,17,0,2,2,1,3,38,33.0,+2,8.00
Markkanen,14,14,11/21/2023,26-183,UTA,@,LAL,L (-32),1,22:33,4,10,10,19.5,0.4,0.4865,2,1.5,7,7,0.286,0.225,0,8,0,10.5,0,0.75,1,7,8,0,1,0,0,2,10,7.6,-9,2.00
Markkanen,15,15,11/22/2023,26-184,UTA,@,POR,L (-16),1,33:39,9,9.5,18,18.5,0.5,0.478,1,2,6,8.5,0.167,0.243,5,3,6,4.5,0.833,0.3335,3,5,8,0,3,0,2,2,24,18.4,-1,5.00
Markkanen,24,16,12/13/2023,26-205,UTA,,NYK,W (+4),1,24:37,7,6.5,13,14,0.538,0.45,4,1.5,8,6.5,0.5,0.2265,5,2.5,7,3,0.714,0.4165,0,7,7,0,0,0,0,2,23,17.2,-14,5.00
Markkanen,26,17,12/16/2023,26-208,UTA,@,SAC,L (-21),1,27:57,7,8,13,15.5,0.538,0.519,2,2.5,5,7,0.4,0.3335,2,5,2,6.5,1,0.7735,1,5,6,3,0,0,2,2,18,13.2,-2,4.00
Markkanen,27,18,12/18/2023,26-210,UTA,,BRK,W (+17),1,28:57,6,7,14,13,0.429,0.538,1,3,5,6.5,0.2,0.45,7,3.5,7,4.5,1,0.857,1,9,10,4,0,1,2,1,20,17.1,+15,4.00
Markkanen,28,19,12/20/2023,26-212,UTA,@,CLE,L (-8),1,35:41,8,6.5,18,13.5,0.444,0.4835,3,1.5,9,5,0.333,0.3,7,4.5,8,4.5,0.875,1,2,8,10,1,0,0,0,3,26,19.5,-7,6.00
Markkanen,30,20,12/23/2023,26-215,UTA,@,TOR,W (+7),1,38:42,12,7,21,16,0.571,0.4365,4,2,10,7,0.4,0.2665,2,7,2,7.5,1,0.9375,2,7,9,5,3,0,1,2,30,28.3,+9,6.00
Markkanen,31,21,12/26/2023,26-218,UTA,@,SAS,W (+12),1,30:53,12,10,17,19.5,0.706,0.5075,5,3.5,9,9.5,0.556,0.3665,2,4.5,2,5,1,0.9375,3,9,12,2,1,0,1,3,31,28.9,+20,7.00
Markkanen,32,22,12/28/2023,26-220,UTA,@,NOP,L (-7),1,34:47,7,12,19,19,0.368,0.6385,3,4.5,12,9.5,0.25,0.478,7,2,7,2,1,1,6,4,10,5,1,0,2,0,24,21.4,+2,5.00
Markkanen,33,23,12/30/2023,26-222,UTA,,MIA,W (+8),1,26:24,4,9.5,13,18,0.308,0.537,1,4,8,10.5,0.125,0.403,3,4.5,4,4.5,0.75,1,2,3,5,1,2,0,0,4,12,7.5,+1,3.00
Markkanen,34,24,1/1/2024,26-224,UTA,,DAL,W (+37),1,24:45,6,5.5,12,16,0.5,0.338,4,2,8,10,0.5,0.1875,1,5,1,5.5,1,0.875,2,2,4,1,1,1,1,0,17,14.4,+8,4.00
Markkanen,35,25,1/3/2024,26-226,UTA,,DET,W (+6),1,37:48,10,5,18,12.5,0.556,0.404,4,2.5,8,8,0.5,0.3125,7,2,8,2.5,0.875,0.875,2,5,7,0,0,1,1,1,31,24.2,+12,7.00
Markkanen,36,26,1/5/2024,26-228,UTA,@,BOS,L (-29),1,23:24,7,8,16,15,0.438,0.528,2,4,7,8,0.286,0.5,1,4,2,4.5,0.5,0.9375,4,1,5,5,0,0,0,1,17,14.4,-14,4.00
Markkanen,37,27,1/6/2024,26-229,UTA,@,PHI,W (+11),1,34:59,12,8.5,19,17,0.632,0.497,5,3,9,7.5,0.556,0.393,4,4,5,5,0.8,0.6875,4,9,13,1,0,1,1,2,33,29.2,+8,7.00
Markkanen,38,28,1/8/2024,26-231,UTA,@,MIL,W (+16),1,31:57,5,9.5,15,17.5,0.333,0.535,4,3.5,10,8,0.4,0.421,7,2.5,8,3.5,0.875,0.65,4,10,14,2,1,2,0,1,21,21.3,+8,5.00
Markkanen,39,29,1/10/2024,26-233,UTA,,DEN,W (+13),1,32:24,6,8.5,13,17,0.462,0.4825,2,4.5,5,9.5,0.4,0.478,12,5.5,12,6.5,1,0.8375,2,10,12,2,0,1,0,2,26,25.0,+17,6.00
Markkanen,40,30,1/12/2024,26-235,UTA,,TOR,W (+32),1,29:08,7,5.5,11,14,0.636,0.3975,4,3,6,7.5,0.667,0.4,4,9.5,5,10,0.8,0.9375,3,6,9,2,1,0,3,2,22,19.2,+19,5.00
Markkanen,41,31,1/13/2024,26-236,UTA,,LAL,W (+7),1,33:15,8,6.5,16,12,0.5,0.549,3,3,6,5.5,0.5,0.5335,10,8,11,8.5,0.909,0.9,2,7,9,5,2,1,0,0,29,30.3,+16,6.00
Markkanen,42,32,1/15/2024,26-238,UTA,,IND,W (+27),1,28:29,10,7.5,15,13.5,0.667,0.568,2,3.5,4,6,0.5,0.5835,10,7,10,8,1,0.8545,2,8,10,3,0,0,1,1,32,30.0,+25,7.00
Markkanen,43,33,1/18/2024,26-241,UTA,,OKC,L (-5),1,35:49,7,9,13,15.5,0.538,0.5835,2,2.5,4,5,0.5,0.5,10,10,11,10.5,0.909,0.9545,1,9,10,4,1,0,1,0,26,25.5,0,6.00
Markkanen,44,34,1/20/2024,26-243,UTA,@,HOU,L (-1),1,38:46,8,8.5,18,14,0.444,0.6025,3,2,11,4,0.273,0.5,3,10,4,10.5,0.75,0.9545,3,6,9,1,0,0,3,2,22,13.0,+8,5.00
Markkanen,45,35,1/23/2024,26-246,UTA,@,NOP,L (-29),1,27:16,4,7.5,15,15.5,0.267,0.491,1,2.5,5,7.5,0.2,0.3865,2,6.5,2,7.5,1,0.8295,2,2,4,1,0,0,1,0,11,3.8,-14,3.00
Markkanen,46,36,1/25/2024,26-248,UTA,@,WAS,W (+15),1,32:46,11,6,20,16.5,0.55,0.3555,6,2,12,8,0.5,0.2365,1,2.5,2,3,0.5,0.875,1,6,7,5,3,0,3,3,29,23.8,+11,6.00
Markkanen,47,37,1/27/2024,26-250,UTA,@,CHO,W (+12),1,35:38,12,7.5,18,17.5,0.667,0.4085,7,3.5,12,8.5,0.583,0.35,2,1.5,2,2,1,0.75,3,9,12,3,1,0,2,5,33,29.1,+19,7.00
Markkanen,48,38,1/29/2024,26-252,UTA,@,BRK,L (-33),1,26:37,4,11.5,12,19,0.333,0.6085,1,6.5,4,12,0.25,0.5415,4,1.5,4,2,1,0.75,4,5,9,2,0,0,3,2,13,8.1,-19,3.00
Markkanen,49,39,1/30/2024,26-253,UTA,@,NYK,L (-15),1,33:52,5,8,14,15,0.357,0.5,2,4,8,8,0.25,0.4165,2,3,2,3,1,1,2,3,5,1,1,0,0,1,14,9.8,-10,3.00
Markkanen,50,40,2/1/2024,26-255,UTA,,PHI,L (-3),1,33:26,10,4.5,15,13,0.667,0.345,4,1.5,9,6,0.444,0.25,4,3,4,3,1,1,2,8,10,3,1,0,0,2,28,27.6,+1,6.00
Markkanen,51,41,2/4/2024,26-258,UTA,,MIL,W (+15),1,35:40,8,7.5,15,14.5,0.533,0.512,5,3,10,8.5,0.5,0.347,0,3,0,3,0,1,1,2,3,2,1,0,2,4,21,13.8,+20,5.00
Markkanen,52,42,2/6/2024,26-260,UTA,,OKC,W (+7),1,36:11,12,9,18,15,0.667,0.6,5,4.5,7,9.5,0.714,0.472,4,2,4,2,1,0.5,3,8,11,2,1,0,2,3,33,28.9,+15,7.00
Markkanen,53,43,2/8/2024,26-262,UTA,@,PHO,L (-14),1,33:53,8,10,15,16.5,0.533,0.6,2,5,6,8.5,0.333,0.607,4,2,4,2,1,0.5,0,5,5,1,0,0,4,1,22,12.5,-8,5.00
Markkanen,54,44,2/12/2024,26-266,UTA,,GSW,L (-22),1,33:53,8,10,17,16.5,0.471,0.6,3,3.5,7,6.5,0.429,0.5235,0,4,0,4,0,1,0,5,5,0,1,0,1,1,19,11.4,-26,4.00
Markkanen,55,45,2/14/2024,26-268,UTA,,LAL,L (-16),1,33:41,6,8,15,16,0.4,0.502,2,2.5,7,6.5,0.286,0.381,2,2,2,2,1,0.5,2,6,8,1,0,1,2,1,16,10.1,-16,4.00
Markkanen,56,46,2/15/2024,26-269,UTA,,GSW,L (-3),1,33:57,6,7,23,16,0.261,0.4355,4,2.5,11,7,0.364,0.3575,4,1,4,1,1,0.5,5,9,14,3,0,0,1,1,20,13.2,+8,4.00
Markkanen,57,47,2/22/2024,26-276,UTA,,CHO,L (-8),1,36:41,5,6,14,19,0.357,0.3305,2,3,9,9,0.222,0.325,9,3,10,3,0.9,1,1,8,9,6,0,0,2,2,21,17.3,-11,5.00
